"taxon_id","group","prevalence","samples_present","samples_total","taxon_label","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV00006","BL15_D07",0.466666666666667,7,15,"ASV00006","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","acidovorans"
"ASV00006","BL15_D30",0,0,15,"ASV00006","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","acidovorans"
"ASV00006","BL15_D90",0,0,15,"ASV00006","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","acidovorans"
"ASV00006","BL30_D07",0.4,6,15,"ASV00006","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","acidovorans"
"ASV00006","BL30_D30",0,0,14,"ASV00006","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","acidovorans"
"ASV00006","BL30_D90",0,0,14,"ASV00006","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","acidovorans"
"ASV00007","Ctrl_D07",0.4,6,15,"ASV00007","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",
"ASV00007","Ctrl_D30",0.4,6,15,"ASV00007","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",
"ASV00007","Ctrl_D90",0.666666666666667,10,15,"ASV00007","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",
"ASV00007","BL15_D07",0.6,9,15,"ASV00007","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",
"ASV00007","BL15_D30",0.666666666666667,10,15,"ASV00007","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",
"ASV00007","BL15_D90",0.6,9,15,"ASV00007","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",
"ASV00007","BL30_D07",0.733333333333333,11,15,"ASV00007","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",
"ASV00007","BL30_D30",0.357142857142857,5,14,"ASV00007","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",
"ASV00007","BL30_D90",0.428571428571429,6,14,"ASV00007","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",
"ASV00008","Ctrl_D07",0.533333333333333,8,15,"ASV00008","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00008","Ctrl_D30",0.933333333333333,14,15,"ASV00008","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00008","Ctrl_D90",0.533333333333333,8,15,"ASV00008","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00008","BL15_D07",0.6,9,15,"ASV00008","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00008","BL15_D30",0.933333333333333,14,15,"ASV00008","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00008","BL15_D90",0.466666666666667,7,15,"ASV00008","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00008","BL30_D07",0.8,12,15,"ASV00008","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00008","BL30_D30",0.928571428571429,13,14,"ASV00008","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00008","BL30_D90",0.5,7,14,"ASV00008","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00009","Ctrl_D07",0,0,15,"ASV00009","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00009","Ctrl_D30",0.2,3,15,"ASV00009","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00009","Ctrl_D90",0.0666666666666667,1,15,"ASV00009","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00009","BL15_D07",0.2,3,15,"ASV00009","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00009","BL15_D30",0.6,9,15,"ASV00009","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00009","BL15_D90",0,0,15,"ASV00009","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00009","BL30_D07",0.266666666666667,4,15,"ASV00009","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00009","BL30_D30",0.714285714285714,10,14,"ASV00009","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00009","BL30_D90",0.285714285714286,4,14,"ASV00009","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00010","Ctrl_D07",0.533333333333333,8,15,"ASV00010","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00010","Ctrl_D30",1,15,15,"ASV00010","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00010","Ctrl_D90",0.733333333333333,11,15,"ASV00010","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00010","BL15_D07",0.733333333333333,11,15,"ASV00010","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00010","BL15_D30",1,15,15,"ASV00010","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00010","BL15_D90",0.733333333333333,11,15,"ASV00010","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00010","BL30_D07",0.666666666666667,10,15,"ASV00010","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00010","BL30_D30",1,14,14,"ASV00010","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00010","BL30_D90",0.714285714285714,10,14,"ASV00010","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00011","Ctrl_D07",0.533333333333333,8,15,"ASV00011","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00011","Ctrl_D30",0.933333333333333,14,15,"ASV00011","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00011","Ctrl_D90",0.466666666666667,7,15,"ASV00011","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00011","BL15_D07",0.533333333333333,8,15,"ASV00011","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00011","BL15_D30",0.866666666666667,13,15,"ASV00011","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00011","BL15_D90",0.6,9,15,"ASV00011","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00011","BL30_D07",0.666666666666667,10,15,"ASV00011","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00011","BL30_D30",0.928571428571429,13,14,"ASV00011","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00011","BL30_D90",0.428571428571429,6,14,"ASV00011","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00012","Ctrl_D07",0.6,9,15,"ASV00012","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Candidatus Hamiltonella",
"ASV00012","Ctrl_D30",0,0,15,"ASV00012","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Candidatus Hamiltonella",
"ASV00012","Ctrl_D90",0,0,15,"ASV00012","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Candidatus Hamiltonella",
"ASV00012","BL15_D07",0.333333333333333,5,15,"ASV00012","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Candidatus Hamiltonella",
"ASV00012","BL15_D30",0,0,15,"ASV00012","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Candidatus Hamiltonella",
"ASV00012","BL15_D90",0,0,15,"ASV00012","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Candidatus Hamiltonella",
"ASV00012","BL30_D07",0.4,6,15,"ASV00012","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Candidatus Hamiltonella",
"ASV00012","BL30_D30",0,0,14,"ASV00012","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Candidatus Hamiltonella",
"ASV00012","BL30_D90",0,0,14,"ASV00012","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Candidatus Hamiltonella",
"ASV00013","Ctrl_D07",0.533333333333333,8,15,"ASV00013","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00013","Ctrl_D30",0.933333333333333,14,15,"ASV00013","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00013","Ctrl_D90",0.533333333333333,8,15,"ASV00013","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00013","BL15_D07",0.6,9,15,"ASV00013","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00013","BL15_D30",0.866666666666667,13,15,"ASV00013","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00013","BL15_D90",0.466666666666667,7,15,"ASV00013","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00013","BL30_D07",0.6,9,15,"ASV00013","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00013","BL30_D30",0.928571428571429,13,14,"ASV00013","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00013","BL30_D90",0.428571428571429,6,14,"ASV00013","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00014","Ctrl_D07",0.4,6,15,"ASV00014","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00014","Ctrl_D30",0.866666666666667,13,15,"ASV00014","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00014","Ctrl_D90",0.466666666666667,7,15,"ASV00014","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00014","BL15_D07",0.666666666666667,10,15,"ASV00014","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00014","BL15_D30",0.933333333333333,14,15,"ASV00014","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00014","BL15_D90",0.533333333333333,8,15,"ASV00014","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00014","BL30_D07",0.6,9,15,"ASV00014","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00014","BL30_D30",0.857142857142857,12,14,"ASV00014","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00014","BL30_D90",0.357142857142857,5,14,"ASV00014","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",
"ASV00015","Ctrl_D07",0,0,15,"ASV00015","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00015","Ctrl_D30",0.2,3,15,"ASV00015","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00015","Ctrl_D90",0,0,15,"ASV00015","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00015","BL15_D07",0.133333333333333,2,15,"ASV00015","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00015","BL15_D30",0.266666666666667,4,15,"ASV00015","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00015","BL15_D90",0.0666666666666667,1,15,"ASV00015","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00015","BL30_D07",0.0666666666666667,1,15,"ASV00015","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00015","BL30_D30",0.285714285714286,4,14,"ASV00015","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00015","BL30_D90",0,0,14,"ASV00015","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",
"ASV00016","Ctrl_D07",0,0,15,"ASV00016","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum"
"ASV00016","Ctrl_D30",0.0666666666666667,1,15,"ASV00016","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum"
"ASV00016","Ctrl_D90",0,0,15,"ASV00016","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum"
"ASV00016","BL15_D07",0,0,15,"ASV00016","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum"
"ASV00016","BL15_D30",0.4,6,15,"ASV00016","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum"
"ASV00016","BL15_D90",0,0,15,"ASV00016","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum"
"ASV00016","BL30_D07",0.0666666666666667,1,15,"ASV00016","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum"
"ASV00016","BL30_D30",0.357142857142857,5,14,"ASV00016","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum"
"ASV00016","BL30_D90",0.142857142857143,2,14,"ASV00016","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium","phosphoreum"
"ASV00017","Ctrl_D07",0.6,9,15,"ASV00017","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",
"ASV00017","Ctrl_D30",0,0,15,"ASV00017","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",
"ASV00017","Ctrl_D90",0,0,15,"ASV00017","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",
"ASV00017","BL15_D07",0.333333333333333,5,15,"ASV00017","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",
"ASV00017","BL15_D30",0,0,15,"ASV00017","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",
"ASV00017","BL15_D90",0,0,15,"ASV00017","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",
"ASV00017","BL30_D07",0.4,6,15,"ASV00017","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",
"ASV00017","BL30_D30",0,0,14,"ASV00017","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",
"ASV00017","BL30_D90",0,0,14,"ASV00017","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",
"ASV00018","Ctrl_D07",0.0666666666666667,1,15,"ASV00018","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,
"ASV00018","Ctrl_D30",0.133333333333333,2,15,"ASV00018","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,
"ASV00018","Ctrl_D90",0.133333333333333,2,15,"ASV00018","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,
"ASV00018","BL15_D07",0.0666666666666667,1,15,"ASV00018","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,
"ASV00018","BL15_D30",0,0,15,"ASV00018","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,
"ASV00018","BL15_D90",0.266666666666667,4,15,"ASV00018","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,
"ASV00018","BL30_D07",0.133333333333333,2,15,"ASV00018","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,
"ASV00018","BL30_D30",0,0,14,"ASV00018","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,
"ASV00018","BL30_D90",0.142857142857143,2,14,"ASV00018","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,
"ASV00019","Ctrl_D07",0.6,9,15,"ASV00019","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","dorei"
"ASV00019","Ctrl_D30",0,0,15,"ASV00019","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","dorei"
"ASV00019","Ctrl_D90",0,0,15,"ASV00019","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","dorei"
"ASV00019","BL15_D07",0.333333333333333,5,15,"ASV00019","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","dorei"
